Site,DateTime,StageHt,Flow,Temp,EC25,Turb,Precip
Tischer2007,06/04/2007 09:00:00,0.292,0.25,14.81,349,18.8,
Tischer2007,06/04/2007 09:15:00,0.294,0.25,14.88,332,18.4,
Tischer2007,06/04/2007 09:30:00,0.292,0.25,14.96,331,18.8,
Tischer2007,06/04/2007 09:45:00,0.293,0.25,15.04,331,19.1,
Tischer2007,06/04/2007 10:00:00,0.292,0.25,15.18,378,17.3,
Tischer2007,06/04/2007 10:15:00,0.291,0.24,15.29,380,19.2,
Tischer2007,06/04/2007 10:30:00,0.291,0.24,15.36,347,17.2,
Tischer2007,06/04/2007 10:45:00,0.289,0.24,15.46,335,17.3,
Tischer2007,06/04/2007 11:00:00,0.290,0.24,15.58,332,17.6,
Tischer2007,06/04/2007 11:15:00,0.289,0.24,15.70,332,17.3,
Tischer2007,06/04/2007 11:30:00,0.287,0.24,15.82,332,18.6,
Tischer2007,06/04/2007 11:45:00,0.285,0.23,15.95,332,19.8,
Tischer2007,06/04/2007 12:00:00,0.282,0.23,16.10,332,17.4,
Tischer2007,06/04/2007 12:15:00,0.281,0.22,16.16,332,17.4,
Tischer2007,06/04/2007 12:30:00,0.280,0.22,16.25,332,19.5,
Tischer2007,06/04/2007 12:45:00,0.279,0.22,16.37,332,17.0,
Tischer2007,06/04/2007 13:00:00,0.279,0.22,16.54,332,17.5,
Tischer2007,06/04/2007 13:15:00,0.277,0.22,16.72,334,17.8,
Tischer2007,06/04/2007 13:30:00,0.278,0.22,16.82,335,18.6,
Tischer2007,06/04/2007 13:45:00,0.277,0.22,16.96,335,19.8,
Tischer2007,06/04/2007 14:00:00,0.277,0.22,17.15,334,20.2,0.005
Tischer2007,06/04/2007 14:15:00,0.276,0.21,17.34,334,19.1,
Tischer2007,06/04/2007 14:30:00,0.275,0.21,17.45,335,20.6,
Tischer2007,06/04/2007 14:45:00,0.275,0.21,17.61,336,17.5,
Tischer2007,06/04/2007 15:00:00,0.274,0.21,17.64,336,18.6,0.030
Tischer2007,06/04/2007 15:15:00,0.287,0.24,17.63,335,20.9,
Tischer2007,06/04/2007 15:30:00,0.288,0.24,17.98,335,29.4,
Tischer2007,06/04/2007 15:45:00,0.283,0.23,17.61,335,24.7,
Tischer2007,06/04/2007 16:00:00,0.294,0.25,17.71,321,29.0,0.005
Tischer2007,06/04/2007 16:15:00,0.295,0.25,17.67,323,26.6,
Tischer2007,06/04/2007 16:30:00,0.299,0.26,17.59,328,23.4,
Tischer2007,06/04/2007 16:45:00,0.294,0.25,17.60,326,24.2,
Tischer2007,06/04/2007 17:00:00,0.294,0.25,17.61,331,22.7,
Tischer2007,06/04/2007 17:15:00,0.296,0.25,17.67,324,23.6,
Tischer2007,06/04/2007 17:30:00,0.290,0.24,17.58,321,24.9,
Tischer2007,06/04/2007 17:45:00,0.283,0.23,17.55,323,26.4,
Tischer2007,06/04/2007 18:00:00,0.285,0.23,17.53,323,23.8,
Tischer2007,06/04/2007 18:15:00,0.281,0.22,17.50,321,30.7,
Tischer2007,06/04/2007 18:30:00,0.278,0.22,17.47,320,26.4,
Tischer2007,06/04/2007 18:45:00,0.275,0.21,17.43,319,27.4,
Tischer2007,06/04/2007 19:00:00,0.275,0.21,17.38,321,25.5,
Tischer2007,06/04/2007 19:15:00,0.274,0.21,17.30,324,24.4,
Tischer2007,06/04/2007 19:30:00,0.273,0.21,17.20,332,25.8,
Tischer2007,06/04/2007 19:45:00,0.272,0.21,17.09,340,22.6,
Tischer2007,06/04/2007 20:00:00,0.271,0.21,17.00,348,21.9,
Tischer2007,06/04/2007 20:15:00,0.271,0.21,16.89,355,23.8,
Tischer2007,06/04/2007 20:30:00,0.270,0.20,16.78,356,26.3,
Tischer2007,06/04/2007 20:45:00,0.269,0.20,16.68,352,29.6,
Tischer2007,06/04/2007 21:00:00,0.269,0.20,16.61,348,31.3,
Tischer2007,06/04/2007 21:15:00,0.269,0.20,16.53,345,31.9,
Tischer2007,06/04/2007 21:30:00,0.268,0.20,16.46,343,33.8,
Tischer2007,06/04/2007 21:45:00,0.267,0.20,16.38,341,32.4,
Tischer2007,06/04/2007 22:00:00,0.267,0.20,16.29,340,29.5,
Tischer2007,06/04/2007 22:15:00,0.266,0.20,16.19,340,31.1,
Tischer2007,06/04/2007 22:30:00,0.267,0.20,16.09,339,28.8,
Tischer2007,06/04/2007 22:45:00,0.265,0.20,15.99,339,30.5,
Tischer2007,06/04/2007 23:00:00,0.265,0.20,15.88,339,31.7,
Tischer2007,06/04/2007 23:15:00,0.266,0.20,15.79,338,29.7,
Tischer2007,06/04/2007 23:30:00,0.265,0.20,15.70,338,34.4,
Tischer2007,06/04/2007 23:45:00,0.264,0.19,15.63,338,35.4,
Tischer2007,06/05/2007 00:00:00,0.264,0.19,15.55,338,29.6,
Tischer2007,06/05/2007 00:15:00,0.264,0.19,15.47,339,34.2,
Tischer2007,06/05/2007 00:30:00,0.265,0.20,15.37,340,34.9,
Tischer2007,06/05/2007 00:45:00,0.263,0.19,15.27,340,33.6,
Tischer2007,06/05/2007 01:00:00,0.263,0.19,15.16,340,56.8,
Tischer2007,06/05/2007 01:15:00,0.263,0.19,15.06,340,40.5,
Tischer2007,06/05/2007 01:30:00,0.263,0.19,14.96,340,36.0,
Tischer2007,06/05/2007 01:45:00,0.262,0.19,14.87,341,35.4,
Tischer2007,06/05/2007 02:00:00,0.262,0.19,14.79,341,31.6,
Tischer2007,06/05/2007 02:15:00,0.262,0.19,14.72,341,32.0,
Tischer2007,06/05/2007 02:30:00,0.262,0.19,14.65,342,28.8,
Tischer2007,06/05/2007 02:45:00,0.262,0.19,14.59,341,30.3,
Tischer2007,06/05/2007 03:00:00,0.262,0.19,14.54,342,29.4,
Tischer2007,06/05/2007 03:15:00,0.266,0.20,14.50,342,31.1,
Tischer2007,06/05/2007 03:30:00,0.264,0.19,14.46,342,29.7,
Tischer2007,06/05/2007 03:45:00,0.264,0.19,14.42,342,31.7,
Tischer2007,06/05/2007 04:00:00,0.263,0.19,14.38,343,31.4,
Tischer2007,06/05/2007 04:15:00,0.262,0.19,14.34,343,31.1,
Tischer2007,06/05/2007 04:30:00,0.262,0.19,14.29,343,31.2,
Tischer2007,06/05/2007 04:45:00,0.262,0.19,14.25,343,31.8,
Tischer2007,06/05/2007 05:00:00,0.261,0.19,14.20,343,35.6,
Tischer2007,06/05/2007 05:15:00,0.262,0.19,14.16,343,33.8,
Tischer2007,06/05/2007 05:30:00,0.261,0.19,14.12,343,33.5,
Tischer2007,06/05/2007 05:45:00,0.259,0.19,14.08,343,31.9,
Tischer2007,06/05/2007 06:00:00,0.259,0.19,14.04,343,32.0,
Tischer2007,06/05/2007 06:15:00,0.258,0.19,14.01,343,32.2,
Tischer2007,06/05/2007 06:30:00,0.258,0.19,13.98,345,33.3,
Tischer2007,06/05/2007 06:45:00,0.257,0.18,13.95,345,32.8,
Tischer2007,06/05/2007 07:00:00,0.258,0.19,13.93,346,34.4,
Tischer2007,06/05/2007 07:15:00,0.257,0.18,13.91,346,33.5,
Tischer2007,06/05/2007 07:30:00,0.257,0.18,13.90,347,33.8,
Tischer2007,06/05/2007 07:45:00,0.256,0.18,13.90,347,33.7,
Tischer2007,06/05/2007 08:00:00,0.256,0.18,13.90,348,32.8,
Tischer2007,06/05/2007 08:15:00,0.255,0.18,13.90,349,32.9,
Tischer2007,06/05/2007 08:30:00,0.256,0.18,13.92,350,33.3,
Tischer2007,06/05/2007 08:45:00,0.255,0.18,13.94,350,32.8,
Tischer2007,06/05/2007 09:00:00,0.254,0.18,13.96,351,33.7,
Tischer2007,06/05/2007 09:15:00,0.254,0.18,14.00,351,33.0,
Tischer2007,06/05/2007 09:30:00,0.253,0.18,14.04,350,33.3,
Tischer2007,06/05/2007 09:45:00,0.254,0.18,14.10,351,33.1,
Tischer2007,06/05/2007 10:00:00,0.254,0.18,14.18,351,33.6,
Tischer2007,06/05/2007 10:15:00,0.253,0.18,14.21,353,34.2,
Tischer2007,06/05/2007 10:30:00,0.251,0.18,14.23,353,32.7,
Tischer2007,06/05/2007 10:45:00,0.251,0.18,14.23,354,33.6,
Tischer2007,06/05/2007 11:00:00,0.250,0.17,14.23,353,33.7,
Tischer2007,06/05/2007 11:15:00,0.251,0.18,14.25,354,32.8,
Tischer2007,06/05/2007 11:45:00,0.250,0.17,14.29,386,1.0,
Tischer2007,06/05/2007 12:00:00,0.251,0.18,14.35,387,0.6,
Tischer2007,06/05/2007 12:15:00,0.251,0.18,14.41,388,0.6,
Tischer2007,06/05/2007 12:30:00,0.249,0.17,14.51,387,0.4,
Tischer2007,06/05/2007 12:45:00,0.249,0.17,14.59,387,0.6,
Tischer2007,06/05/2007 13:00:00,0.248,0.17,14.73,386,0.7,
Tischer2007,06/05/2007 13:15:00,0.249,0.17,14.82,387,0.5,
Tischer2007,06/05/2007 13:30:00,0.248,0.17,14.94,388,0.6,
Tischer2007,06/05/2007 13:45:00,0.247,0.17,15.08,388,0.7,
Tischer2007,06/05/2007 14:00:00,0.247,0.17,15.18,388,0.9,
Tischer2007,06/05/2007 14:15:00,0.246,0.17,15.31,387,0.6,
Tischer2007,06/05/2007 14:30:00,0.246,0.17,15.26,387,0.6,
Tischer2007,06/05/2007 14:45:00,0.246,0.17,15.28,388,0.7,
Tischer2007,06/05/2007 15:00:00,0.246,0.17,15.29,389,0.4,
Tischer2007,06/05/2007 15:15:00,0.246,0.17,15.35,389,0.5,
Tischer2007,06/05/2007 15:30:00,0.246,0.17,15.41,389,0.6,
Tischer2007,06/05/2007 15:45:00,0.245,0.17,15.44,389,0.5,
Tischer2007,06/05/2007 16:00:00,0.245,0.17,15.44,389,0.5,
Tischer2007,06/05/2007 16:15:00,0.244,0.17,15.45,389,0.5,
Tischer2007,06/05/2007 16:30:00,0.244,0.17,15.43,390,0.5,
Tischer2007,06/05/2007 16:45:00,0.245,0.17,15.42,390,0.7,
Tischer2007,06/05/2007 17:00:00,0.243,0.17,15.38,390,0.4,
Tischer2007,06/05/2007 17:15:00,0.243,0.17,15.33,389,0.7,
Tischer2007,06/05/2007 17:30:00,0.243,0.17,15.32,388,0.4,
Tischer2007,06/05/2007 17:45:00,0.243,0.17,15.28,389,0.6,
Tischer2007,06/05/2007 18:00:00,0.243,0.17,15.24,390,0.6,
Tischer2007,06/05/2007 18:15:00,0.242,0.17,15.17,391,0.6,
Tischer2007,06/05/2007 18:30:00,0.242,0.17,15.11,391,0.6,
Tischer2007,06/05/2007 18:45:00,0.242,0.17,15.04,391,0.6,
Tischer2007,06/05/2007 19:00:00,0.242,0.17,14.96,390,0.6,
Tischer2007,06/05/2007 19:15:00,0.242,0.17,14.87,390,0.6,
Tischer2007,06/05/2007 19:30:00,0.241,0.16,14.78,391,0.7,
Tischer2007,06/05/2007 19:45:00,0.241,0.16,14.70,393,0.6,
Tischer2007,06/05/2007 20:00:00,0.241,0.16,14.62,393,0.6,
Tischer2007,06/05/2007 20:15:00,0.241,0.16,14.55,392,0.4,
Tischer2007,06/05/2007 20:30:00,0.241,0.16,14.46,391,0.6,
Tischer2007,06/05/2007 20:45:00,0.240,0.16,14.38,390,0.4,
Tischer2007,06/05/2007 21:00:00,0.240,0.16,14.30,391,0.6,
Tischer2007,06/05/2007 21:15:00,0.240,0.16,14.21,393,0.5,
Tischer2007,06/05/2007 21:30:00,0.240,0.16,14.13,394,0.6,
Tischer2007,06/05/2007 21:45:00,0.239,0.16,14.03,394,0.6,
Tischer2007,06/05/2007 22:00:00,0.240,0.16,13.94,395,0.6,
Tischer2007,06/05/2007 22:15:00,0.240,0.16,13.84,394,0.6,
Tischer2007,06/05/2007 22:30:00,0.239,0.16,13.75,394,0.7,
Tischer2007,06/05/2007 22:45:00,0.240,0.16,13.65,395,0.7,
Tischer2007,06/05/2007 23:00:00,0.240,0.16,13.55,396,0.6,
Tischer2007,06/05/2007 23:15:00,0.239,0.16,13.45,397,1.2,
Tischer2007,06/05/2007 23:30:00,0.239,0.16,13.36,397,0.7,
Tischer2007,06/05/2007 23:45:00,0.239,0.16,13.28,396,0.6,
Tischer2007,06/06/2007 00:00:00,0.239,0.16,13.20,396,0.7,
Tischer2007,06/06/2007 00:15:00,0.239,0.16,13.13,395,0.6,
Tischer2007,06/06/2007 00:30:00,0.238,0.16,13.05,396,0.7,
Tischer2007,06/06/2007 00:45:00,0.238,0.16,12.97,397,0.6,
Tischer2007,06/06/2007 01:00:00,0.238,0.16,12.89,397,0.6,
Tischer2007,06/06/2007 01:15:00,0.238,0.16,12.81,397,0.6,
Tischer2007,06/06/2007 01:30:00,0.238,0.16,12.73,396,0.4,
Tischer2007,06/06/2007 01:45:00,0.237,0.16,12.66,396,1.0,
Tischer2007,06/06/2007 02:00:00,0.238,0.16,12.58,397,0.9,
Tischer2007,06/06/2007 02:15:00,0.237,0.16,12.51,398,0.5,
Tischer2007,06/06/2007 02:30:00,0.237,0.16,12.43,400,0.4,
Tischer2007,06/06/2007 02:45:00,0.236,0.16,12.36,401,0.5,
Tischer2007,06/06/2007 03:00:00,0.235,0.16,12.28,401,0.9,
Tischer2007,06/06/2007 03:15:00,0.236,0.16,12.21,401,0.5,
Tischer2007,06/06/2007 03:30:00,0.235,0.16,12.14,400,0.6,
Tischer2007,06/06/2007 03:45:00,0.235,0.16,12.07,400,0.7,
Tischer2007,06/06/2007 04:00:00,0.235,0.16,12.00,401,1.0,
Tischer2007,06/06/2007 04:15:00,0.235,0.16,11.92,403,0.6,
Tischer2007,06/06/2007 04:30:00,0.234,0.16,11.85,403,0.5,
Tischer2007,06/06/2007 04:45:00,0.234,0.16,11.78,403,1.6,
Tischer2007,06/06/2007 05:00:00,0.235,0.16,11.71,402,0.7,
Tischer2007,06/06/2007 05:15:00,0.234,0.16,11.63,403,0.7,
Tischer2007,06/06/2007 05:30:00,0.234,0.16,11.57,404,0.5,
Tischer2007,06/06/2007 05:45:00,0.233,0.16,11.50,406,0.2,
Tischer2007,06/06/2007 06:00:00,0.233,0.16,11.44,406,0.3,
Tischer2007,06/06/2007 06:15:00,0.232,0.15,11.38,406,0.4,
Tischer2007,06/06/2007 06:30:00,0.231,0.15,11.34,407,0.5,
Tischer2007,06/06/2007 06:45:00,0.231,0.15,11.31,407,0.3,
Tischer2007,06/06/2007 07:00:00,0.231,0.15,11.30,408,0.1,
Tischer2007,06/06/2007 07:15:00,0.230,0.15,11.30,409,0.2,
Tischer2007,06/06/2007 07:30:00,0.231,0.15,11.30,409,0.3,
Tischer2007,06/06/2007 07:45:00,0.230,0.15,11.31,409,0.5,
Tischer2007,06/06/2007 08:00:00,0.230,0.15,11.32,409,0.0,
Tischer2007,06/06/2007 08:15:00,0.231,0.15,11.34,409,0.0,
Tischer2007,06/06/2007 08:30:00,0.231,0.15,11.36,410,0.0,
Tischer2007,06/06/2007 08:45:00,0.230,0.15,11.41,412,0.0,
Tischer2007,06/06/2007 09:00:00,0.230,0.15,11.49,412,0.0,
Tischer2007,06/06/2007 09:15:00,0.229,0.15,11.55,412,0.0,
Tischer2007,06/06/2007 09:30:00,0.229,0.15,11.61,412,-0.1,
Tischer2007,06/06/2007 09:45:00,0.229,0.15,11.71,412,0.1,
Tischer2007,06/06/2007 10:00:00,0.229,0.15,11.81,413,0.0,
Tischer2007,06/06/2007 10:15:00,0.229,0.15,11.87,416,0.0,
Tischer2007,06/06/2007 10:30:00,0.228,0.15,11.94,417,0.0,
Tischer2007,06/06/2007 10:45:00,0.228,0.15,11.96,416,0.0,
Tischer2007,06/06/2007 11:00:00,0.227,0.15,11.97,414,0.0,0.005
Tischer2007,06/06/2007 11:15:00,0.228,0.15,11.97,412,-0.1,
Tischer2007,06/06/2007 11:30:00,0.228,0.15,11.99,411,0.1,
Tischer2007,06/06/2007 11:45:00,0.227,0.15,12.00,412,0.0,
Tischer2007,06/06/2007 12:00:00,0.227,0.15,12.00,413,0.0,0.005
Tischer2007,06/06/2007 12:15:00,0.227,0.15,11.99,413,0.0,
Tischer2007,06/06/2007 12:30:00,0.226,0.15,11.97,413,-0.1,
Tischer2007,06/06/2007 12:45:00,0.226,0.15,11.97,411,0.1,
Tischer2007,06/06/2007 13:00:00,0.226,0.15,11.97,411,0.0,0.005
Tischer2007,06/06/2007 13:15:00,0.226,0.15,11.98,411,0.0,
Tischer2007,06/06/2007 13:30:00,0.226,0.15,11.99,414,0.0,
Tischer2007,06/06/2007 13:45:00,0.226,0.15,12.00,415,-0.1,
Tischer2007,06/06/2007 14:00:00,0.226,0.15,12.01,416,0.0,0.005
Tischer2007,06/06/2007 14:15:00,0.226,0.15,12.05,415,0.0,
Tischer2007,06/06/2007 14:30:00,0.225,0.15,12.06,415,0.1,
Tischer2007,06/06/2007 14:45:00,0.225,0.15,12.07,415,-0.1,
Tischer2007,06/06/2007 15:00:00,0.226,0.15,12.09,415,-0.2,
Tischer2007,06/06/2007 15:15:00,0.226,0.15,12.09,416,-0.1,
Tischer2007,06/06/2007 15:30:00,0.226,0.15,12.11,417,0.2,
Tischer2007,06/06/2007 15:45:00,0.225,0.15,12.12,417,-0.1,
Tischer2007,06/06/2007 16:00:00,0.226,0.15,12.13,417,0.0,
Tischer2007,06/06/2007 16:15:00,0.225,0.15,12.15,417,0.0,
Tischer2007,06/06/2007 16:30:00,0.226,0.15,12.17,417,0.0,
Tischer2007,06/06/2007 16:45:00,0.225,0.15,12.20,418,0.0,
Tischer2007,06/06/2007 17:00:00,0.225,0.15,12.23,418,0.1,0.005
Tischer2007,06/06/2007 17:15:00,0.225,0.15,12.25,419,0.0,
Tischer2007,06/06/2007 17:30:00,0.225,0.15,12.27,420,0.0,
Tischer2007,06/06/2007 17:45:00,0.225,0.15,12.27,420,0.0,
Tischer2007,06/06/2007 18:00:00,0.225,0.15,12.27,420,0.0,0.005
Tischer2007,06/06/2007 18:15:00,0.224,0.15,12.26,419,0.1,
Tischer2007,06/06/2007 18:30:00,0.224,0.15,12.24,419,0.3,
Tischer2007,06/06/2007 18:45:00,0.225,0.15,12.22,419,0.3,
Tischer2007,06/06/2007 19:00:00,0.225,0.15,12.21,419,0.3,
Tischer2007,06/06/2007 19:15:00,0.224,0.15,12.19,419,0.1,
Tischer2007,06/06/2007 19:30:00,0.225,0.15,12.18,419,0.1,
Tischer2007,06/06/2007 19:45:00,0.224,0.15,12.16,419,0.1,
Tischer2007,06/06/2007 20:00:00,0.224,0.15,12.15,420,0.1,0.005
Tischer2007,06/06/2007 20:15:00,0.224,0.15,12.14,421,0.0,
Tischer2007,06/06/2007 20:30:00,0.223,0.15,12.14,422,0.0,
Tischer2007,06/06/2007 20:45:00,0.223,0.15,12.13,422,0.1,
Tischer2007,06/06/2007 21:00:00,0.223,0.15,12.12,422,0.3,0.005
Tischer2007,06/06/2007 21:15:00,0.223,0.15,12.11,422,0.0,
Tischer2007,06/06/2007 21:30:00,0.223,0.15,12.09,423,0.4,
Tischer2007,06/06/2007 21:45:00,0.223,0.15,12.07,423,0.2,
Tischer2007,06/06/2007 22:00:00,0.223,0.15,12.06,423,0.2,
Tischer2007,06/06/2007 22:15:00,0.223,0.15,12.04,423,0.1,
Tischer2007,06/06/2007 22:30:00,0.223,0.15,12.03,422,0.2,
Tischer2007,06/06/2007 22:45:00,0.223,0.15,12.02,423,0.1,
Tischer2007,06/06/2007 23:00:00,0.223,0.15,12.02,423,0.0,
Tischer2007,06/06/2007 23:15:00,0.223,0.15,12.02,424,0.1,
Tischer2007,06/06/2007 23:30:00,0.223,0.15,12.01,425,0.1,
Tischer2007,06/06/2007 23:45:00,0.223,0.15,12.01,425,0.2,
Tischer2007,06/07/2007 00:00:00,0.223,0.15,12.01,425,0.1,
Tischer2007,06/07/2007 00:15:00,0.222,0.14,12.01,425,0.2,
Tischer2007,06/07/2007 00:30:00,0.223,0.15,12.00,427,0.1,
Tischer2007,06/07/2007 00:45:00,0.222,0.14,12.00,427,0.0,
Tischer2007,06/07/2007 01:00:00,0.222,0.14,12.00,428,0.2,
Tischer2007,06/07/2007 01:15:00,0.222,0.14,12.00,427,0.2,
Tischer2007,06/07/2007 01:30:00,0.222,0.14,12.00,426,0.2,
Tischer2007,06/07/2007 01:45:00,0.222,0.14,11.99,425,0.1,
Tischer2007,06/07/2007 02:00:00,0.222,0.14,11.99,426,0.1,
Tischer2007,06/07/2007 02:15:00,0.222,0.14,12.00,427,0.1,
Tischer2007,06/07/2007 02:30:00,0.221,0.14,12.00,429,0.1,
Tischer2007,06/07/2007 02:45:00,0.222,0.14,12.01,429,0.1,
Tischer2007,06/07/2007 03:00:00,0.222,0.14,12.02,429,0.2,
Tischer2007,06/07/2007 03:15:00,0.221,0.14,12.02,428,0.1,
Tischer2007,06/07/2007 03:30:00,0.221,0.14,12.02,428,0.3,
Tischer2007,06/07/2007 03:45:00,0.222,0.14,12.02,429,0.3,
Tischer2007,06/07/2007 04:00:00,0.222,0.14,12.03,431,0.1,
Tischer2007,06/07/2007 04:15:00,0.222,0.14,12.03,431,0.1,
Tischer2007,06/07/2007 04:30:00,0.221,0.14,12.04,431,0.3,
Tischer2007,06/07/2007 04:45:00,0.221,0.14,12.04,430,0.1,
Tischer2007,06/07/2007 05:00:00,0.221,0.14,12.04,429,0.1,
Tischer2007,06/07/2007 05:15:00,0.221,0.14,12.04,429,0.2,
Tischer2007,06/07/2007 05:30:00,0.220,0.14,12.03,430,0.4,
Tischer2007,06/07/2007 05:45:00,0.221,0.14,12.03,432,0.1,
Tischer2007,06/07/2007 06:00:00,0.221,0.14,12.02,433,0.0,0.005
Tischer2007,06/07/2007 06:15:00,0.221,0.14,12.01,433,0.0,
Tischer2007,06/07/2007 06:30:00,0.220,0.14,12.00,432,0.1,
Tischer2007,06/07/2007 06:45:00,0.220,0.14,12.00,432,0.0,
Tischer2007,06/07/2007 07:00:00,0.220,0.14,12.00,432,-0.1,
Tischer2007,06/07/2007 07:15:00,0.220,0.14,12.02,433,0.0,
Tischer2007,06/07/2007 07:30:00,0.220,0.14,12.04,434,0.0,
Tischer2007,06/07/2007 07:45:00,0.220,0.14,12.07,434,0.6,
Tischer2007,06/07/2007 08:00:00,0.219,0.14,12.10,434,-0.1,
Tischer2007,06/07/2007 08:15:00,0.220,0.14,12.11,434,0.0,
Tischer2007,06/07/2007 08:30:00,0.220,0.14,12.13,434,0.1,
Tischer2007,06/07/2007 08:45:00,0.220,0.14,12.14,434,0.0,
Tischer2007,06/07/2007 09:00:00,0.219,0.14,12.18,435,0.0,
Tischer2007,06/07/2007 09:15:00,0.219,0.14,12.19,435,0.1,
Tischer2007,06/07/2007 09:30:00,0.219,0.14,12.19,434,0.2,
Tischer2007,06/07/2007 09:45:00,0.219,0.14,12.18,435,0.3,
Tischer2007,06/07/2007 10:00:00,0.219,0.14,12.16,434,0.1,
Tischer2007,06/07/2007 10:15:00,0.219,0.14,12.13,435,0.1,
Tischer2007,06/07/2007 10:30:00,0.218,0.14,12.08,436,0.0,
Tischer2007,06/07/2007 10:45:00,0.219,0.14,12.02,437,-0.1,
Tischer2007,06/07/2007 11:00:00,0.219,0.14,11.98,437,0.0,
Tischer2007,06/07/2007 11:15:00,0.219,0.14,11.95,436,0.0,
Tischer2007,06/07/2007 11:30:00,0.219,0.14,11.91,436,0.0,
Tischer2007,06/07/2007 11:45:00,0.219,0.14,11.86,437,0.0,
Tischer2007,06/07/2007 12:00:00,0.219,0.14,11.84,438,0.0,0.005
Tischer2007,06/07/2007 12:15:00,0.218,0.14,11.80,438,0.1,
Tischer2007,06/07/2007 12:30:00,0.218,0.14,11.80,437,-0.2,
Tischer2007,06/07/2007 12:45:00,0.218,0.14,11.82,437,0.0,
Tischer2007,06/07/2007 13:00:00,0.218,0.14,11.87,436,-0.1,
Tischer2007,06/07/2007 13:15:00,0.218,0.14,11.96,437,-0.1,
Tischer2007,06/07/2007 13:30:00,0.218,0.14,12.13,437,0.2,
Tischer2007,06/07/2007 13:45:00,0.218,0.14,12.29,438,0.2,
Tischer2007,06/07/2007 14:00:00,0.218,0.14,12.50,438,0.0,
Tischer2007,06/07/2007 14:15:00,0.217,0.14,12.73,437,0.0,
Tischer2007,06/07/2007 14:30:00,0.217,0.14,12.90,437,0.2,
Tischer2007,06/07/2007 14:45:00,0.216,0.14,13.07,438,0.1,
Tischer2007,06/07/2007 15:00:00,0.216,0.14,13.21,439,0.1,0.010
Tischer2007,06/07/2007 15:15:00,0.216,0.14,13.28,440,0.1,
Tischer2007,06/07/2007 15:30:00,0.216,0.14,13.42,439,0.1,
Tischer2007,06/07/2007 15:45:00,0.216,0.14,13.54,438,0.3,
Tischer2007,06/07/2007 16:00:00,0.215,0.14,13.47,438,0.1,0.020
Tischer2007,06/07/2007 16:15:00,0.215,0.14,13.45,438,0.4,
Tischer2007,06/07/2007 16:30:00,0.215,0.14,13.49,439,0.1,
Tischer2007,06/07/2007 16:45:00,0.215,0.14,13.56,439,0.1,
Tischer2007,06/07/2007 17:00:00,0.215,0.14,13.57,440,0.0,0.005
Tischer2007,06/07/2007 17:15:00,0.214,0.14,13.63,440,0.3,
Tischer2007,06/07/2007 17:30:00,0.215,0.14,13.68,439,0.1,
Tischer2007,06/07/2007 17:45:00,0.215,0.14,13.73,438,0.1,
Tischer2007,06/07/2007 18:00:00,0.214,0.14,13.79,439,0.0,0.005
Tischer2007,06/07/2007 18:15:00,0.215,0.14,13.87,442,0.3,
Tischer2007,06/07/2007 18:30:00,0.214,0.14,13.94,443,0.4,
Tischer2007,06/07/2007 18:45:00,0.214,0.14,14.03,442,0.4,
Tischer2007,06/07/2007 19:00:00,0.214,0.14,14.07,441,0.7,0.005
Tischer2007,06/07/2007 19:15:00,0.214,0.14,14.11,439,0.3,
Tischer2007,06/07/2007 19:30:00,0.214,0.14,14.15,438,0.4,
Tischer2007,06/07/2007 19:45:00,0.213,0.14,14.17,438,0.4,
Tischer2007,06/07/2007 20:00:00,0.213,0.14,14.19,439,0.1,
Tischer2007,06/07/2007 20:15:00,0.213,0.14,14.22,440,0.6,
Tischer2007,06/07/2007 20:30:00,0.213,0.14,14.23,440,0.1,
Tischer2007,06/07/2007 20:45:00,0.213,0.14,14.23,440,0.0,
Tischer2007,06/07/2007 21:00:00,0.213,0.14,14.22,441,0.1,0.005
Tischer2007,06/07/2007 21:15:00,0.237,0.16,14.20,439,1.9,
Tischer2007,06/07/2007 21:30:00,0.236,0.16,14.25,428,2.1,
Tischer2007,06/07/2007 21:45:00,0.234,0.16,14.24,427,1.8,
Tischer2007,06/07/2007 22:00:00,0.233,0.16,14.26,427,1.7,0.005
Tischer2007,06/07/2007 22:15:00,0.232,0.15,14.33,425,1.5,
Tischer2007,06/07/2007 22:30:00,0.232,0.15,14.37,424,1.4,
Tischer2007,06/07/2007 22:45:00,0.231,0.15,14.38,423,1.0,
Tischer2007,06/07/2007 23:00:00,0.230,0.15,14.36,423,0.9,0.005
Tischer2007,06/07/2007 23:15:00,0.229,0.15,14.34,423,1.0,
Tischer2007,06/07/2007 23:30:00,0.229,0.15,14.32,423,1.0,
Tischer2007,06/07/2007 23:45:00,0.229,0.15,14.29,422,1.1,
Tischer2007,06/08/2007 00:00:00,0.228,0.15,14.26,420,1.0,0.005
Tischer2007,06/08/2007 00:15:00,0.227,0.15,14.23,416,0.9,
Tischer2007,06/08/2007 00:30:00,0.227,0.15,14.21,412,0.9,
Tischer2007,06/08/2007 00:45:00,0.228,0.15,14.19,410,0.8,
Tischer2007,06/08/2007 01:00:00,0.229,0.15,14.15,409,0.9,0.005
Tischer2007,06/08/2007 01:15:00,0.228,0.15,14.12,408,1.4,
Tischer2007,06/08/2007 01:30:00,0.227,0.15,14.08,408,0.9,
Tischer2007,06/08/2007 01:45:00,0.226,0.15,14.03,409,0.8,
